val/rec_loss_step/epoch_0,val/aeloss_step/epoch_0,created_at,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,val/rec_loss_step/epoch_1,val/aeloss_step/epoch_1,val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,val/rec_loss_step/epoch_3,val/aeloss_step/epoch_3,val/rec_loss_step/epoch_4,val/aeloss_step/epoch_4
0.1296294927597046,0.13550631701946259,2023-03-28 10:39:25.241699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1351529061794281,0.14099961519241333,2023-03-28 10:39:25.735821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1345236450433731,0.14039885997772217,2023-03-28 10:39:26.241245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1306670904159546,0.1365484893321991,2023-03-28 10:39:26.738831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12940490245819092,0.13527174293994904,2023-03-28 10:39:27.239174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12627385556697845,0.1321493536233902,2023-03-28 10:39:27.736456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13733714818954468,0.14319472014904022,2023-03-28 10:39:28.235656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13055409491062164,0.1363847404718399,2023-03-28 10:39:28.733784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13594600558280945,0.14172033965587616,2023-03-28 10:39:29.232558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13340739905834198,0.1392560601234436,2023-03-28 10:39:29.730940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.128035768866539,0.13388404250144958,2023-03-28 10:39:30.228551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12279839813709259,0.12861403822898865,2023-03-28 10:39:30.728470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12729893624782562,0.13316671550273895,2023-03-28 10:39:31.233754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12721917033195496,0.13301579654216766,2023-03-28 10:39:31.727907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1305568963289261,0.13642382621765137,2023-03-28 10:39:32.226462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12617574632167816,0.1320423036813736,2023-03-28 10:39:32.720852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13434068858623505,0.140174999833107,2023-03-28 10:39:33.225347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13121354579925537,0.13705916702747345,2023-03-28 10:39:33.720662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12813526391983032,0.13399237394332886,2023-03-28 10:39:34.219942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12069489061832428,0.1265113651752472,2023-03-28 10:39:34.719882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13615682721138,0.1420302838087082,2023-03-28 10:39:35.220434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12915349006652832,0.13499625027179718,2023-03-28 10:39:35.718304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14067955315113068,0.14653411507606506,2023-03-28 10:39:36.223395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12597966194152832,0.13189195096492767,2023-03-28 10:39:36.729732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12912939488887787,0.13498389720916748,2023-03-28 10:39:37.235165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1288212239742279,0.13468745350837708,2023-03-28 10:39:37.732743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13201576471328735,0.1378823220729828,2023-03-28 10:39:38.237668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12785863876342773,0.133742555975914,2023-03-28 10:39:38.732139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12824220955371857,0.13414302468299866,2023-03-28 10:39:39.233623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13030138611793518,0.13618624210357666,2023-03-28 10:39:39.730346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12648263573646545,0.13232891261577606,2023-03-28 10:39:40.232756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13261909782886505,0.1384730488061905,2023-03-28 10:39:40.733437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13644880056381226,0.14231674373149872,2023-03-28 10:39:41.234254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12536722421646118,0.1312345415353775,2023-03-28 10:39:41.730360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12899239361286163,0.1347881555557251,2023-03-28 10:39:42.233551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13014620542526245,0.1359977424144745,2023-03-28 10:39:42.732814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13250796496868134,0.13835546374320984,2023-03-28 10:39:43.234352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13124854862689972,0.13706932961940765,2023-03-28 10:39:43.733476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12724171578884125,0.13310633599758148,2023-03-28 10:39:44.233668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13154299557209015,0.13736677169799805,2023-03-28 10:39:44.732897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13238030672073364,0.1382598876953125,2023-03-28 10:39:45.235934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14067983627319336,0.14655371010303497,2023-03-28 10:39:45.736787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12919849157333374,0.13505201041698456,2023-03-28 10:39:46.238193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12965773046016693,0.13550354540348053,2023-03-28 10:39:46.732689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13334780931472778,0.13921746611595154,2023-03-28 10:39:47.233160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1340356320142746,0.13992038369178772,2023-03-28 10:39:47.732536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13461990654468536,0.14046788215637207,2023-03-28 10:39:48.236725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13367220759391785,0.13951247930526733,2023-03-28 10:39:48.733903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12389425933361053,0.1297660768032074,2023-03-28 10:39:49.233441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1293642520904541,0.13522116839885712,2023-03-28 10:39:49.731404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12721388041973114,0.13306765258312225,2023-03-28 10:39:50.230856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12535183131694794,0.13121090829372406,2023-03-28 10:39:50.726641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12498795986175537,0.13085739314556122,2023-03-28 10:39:51.231250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1272560954093933,0.13312175869941711,2023-03-28 10:39:51.727507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12408844381570816,0.1299445629119873,2023-03-28 10:39:52.232486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12790071964263916,0.13374051451683044,2023-03-28 10:39:52.729667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12821532785892487,0.13408154249191284,2023-03-28 10:39:53.234347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12905962765216827,0.13492000102996826,2023-03-28 10:39:53.730501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13405869901180267,0.13992881774902344,2023-03-28 10:39:54.231438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1392616331577301,0.14510346949100494,2023-03-28 10:39:54.730494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11867176741361618,0.12453653663396835,2023-03-28 10:39:55.228424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13436655700206757,0.1402285099029541,2023-03-28 10:39:55.732754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12555234134197235,0.13139063119888306,2023-03-28 10:39:56.230199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12933123111724854,0.13520626723766327,2023-03-28 10:39:56.731833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12112841755151749,0.12696067988872528,2023-03-28 10:39:57.233298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24139679968357086,0.24723964929580688,2023-03-28 10:39:57.732341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11537186056375504,0.12120992690324783,2023-03-28 10:39:58.233338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13345760107040405,0.13929156959056854,2023-03-28 10:39:58.734739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13375674188137054,0.13964077830314636,2023-03-28 10:39:59.233493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12932151556015015,0.1351570188999176,2023-03-28 10:39:59.733990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1326265186071396,0.13849562406539917,2023-03-28 10:40:00.232655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12701983749866486,0.13289155066013336,2023-03-28 10:40:00.730877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13341377675533295,0.1392323076725006,2023-03-28 10:40:01.239374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13606765866279602,0.14194071292877197,2023-03-28 10:40:01.747539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1253236085176468,0.13116461038589478,2023-03-28 10:40:02.263531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1302000880241394,0.1360478401184082,2023-03-28 10:40:02.780500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13201065361499786,0.13790230453014374,2023-03-28 10:40:03.307481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12620799243450165,0.13209880888462067,2023-03-28 10:40:03.822382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13654667139053345,0.14240434765815735,2023-03-28 10:40:04.340774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1374823898077011,0.14328093826770782,2023-03-28 10:40:04.857381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12668825685977936,0.1325075775384903,2023-03-28 10:40:05.382632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13211272656917572,0.13796865940093994,2023-03-28 10:40:05.888855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1302821785211563,0.1361599564552307,2023-03-28 10:40:06.400555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13042975962162018,0.136294886469841,2023-03-28 10:40:06.907579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1393337994813919,0.1452125459909439,2023-03-28 10:40:07.417332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2464638501405716,0.25422123074531555,2023-03-28 10:40:07.907586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12461782246828079,0.13047514855861664,2023-03-28 10:40:08.409680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12972058355808258,0.13558942079544067,2023-03-28 10:40:08.904593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1319170892238617,0.1377982795238495,2023-03-28 10:40:09.409395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12194457650184631,0.12776489555835724,2023-03-28 10:40:09.906798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12953722476959229,0.13542571663856506,2023-03-28 10:40:10.406463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12509235739707947,0.13091124594211578,2023-03-28 10:40:10.905665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1282355636358261,0.1340847760438919,2023-03-28 10:40:11.407047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12536829710006714,0.13122862577438354,2023-03-28 10:40:11.904967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13419675827026367,0.14006686210632324,2023-03-28 10:40:12.409288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.132612407207489,0.13847874104976654,2023-03-28 10:40:12.908903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12405789643526077,0.1299043595790863,2023-03-28 10:40:13.410648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1371205449104309,0.1429997682571411,2023-03-28 10:40:13.909822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1291646957397461,0.1349783092737198,2023-03-28 10:40:14.412291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11817219853401184,0.12402642518281937,2023-03-28 10:40:14.909736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1367316097021103,0.14260023832321167,2023-03-28 10:40:15.410764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1248198002576828,0.1306399554014206,2023-03-28 10:40:15.910200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12451376020908356,0.130387544631958,2023-03-28 10:40:16.409242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13110461831092834,0.13697099685668945,2023-03-28 10:40:16.907329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13662123680114746,0.14251023530960083,2023-03-28 10:40:17.409727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13103371858596802,0.13687948882579803,2023-03-28 10:40:17.908908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1296086460351944,0.13549605011940002,2023-03-28 10:40:18.408640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13296106457710266,0.1388329714536667,2023-03-28 10:40:18.909593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12701918184757233,0.1328953504562378,2023-03-28 10:40:19.408658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1321020871400833,0.13795670866966248,2023-03-28 10:40:19.908345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12674903869628906,0.13259665668010712,2023-03-28 10:40:20.411550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13181626796722412,0.13766545057296753,2023-03-28 10:40:20.911569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12278445810079575,0.12863047420978546,2023-03-28 10:40:21.412714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12913423776626587,0.1349845677614212,2023-03-28 10:40:21.910978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12984153628349304,0.13567470014095306,2023-03-28 10:40:22.411670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12397182732820511,0.12980757653713226,2023-03-28 10:40:22.909857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13079841434955597,0.13662418723106384,2023-03-28 10:40:23.410749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12780851125717163,0.13368475437164307,2023-03-28 10:40:23.911382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12678296864032745,0.1326383799314499,2023-03-28 10:40:24.413412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12345676124095917,0.129288449883461,2023-03-28 10:40:24.913757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
